"","Account","Month","Trx","SP","Calls","PDE","Emails","Clicks","Samples"
"2392","A200B012",4,4081,1,8,10,35,19,51
"2393","A200B012",5,1325,3,12,11,39,25,108
"2394","A200B012",6,4664,0,1,9,23,8,6
"2395","A200B012",7,1259,2,12,11,38,24,101
"2396","A200B012",8,972,0,1,9,23,8,6
"2397","A200B012",9,6050,1,1,9,29,13,12
"2398","A200B012",10,2176,1,8,10,35,19,51
"2399","A200B012",11,660,0,1,9,23,8,6
"2400","A200B012",12,660,1,1,9,29,13,12
"2401","A201B012",1,660,3,1,10,32,16,19
"2402","A201B012",2,660,1,1,9,29,13,12
"2403","A201B012",3,660,1,1,9,29,13,12
"2404","A201B012",4,660,2,1,10,31,15,17
"2405","A201B012",5,660,3,1,10,32,16,19
"2406","A201B012",6,660,2,1,10,31,15,17
"2407","A201B012",7,660,0,1,9,23,8,6
"2408","A201B012",8,660,0,1,9,23,8,6
"2409","A201B012",9,660,2,1,10,31,15,17
"2410","A201B012",10,660,4,1,10,33,17,20
"2411","A201B012",11,660,0,1,9,23,8,6
"2412","A201B012",12,1764,1,1,9,29,13,12
"2413","A202B012",1,660,1,1,9,29,13,12
"2414","A202B012",2,954,2,1,10,31,15,17
"2415","A202B012",3,5879,1,1,9,29,13,12
"2416","A202B012",4,660,1,1,9,29,13,12
"2417","A202B012",5,660,1,1,9,29,13,12
"2418","A202B012",6,660,2,1,10,31,15,17
"2419","A202B012",7,660,3,1,10,32,16,19
"2420","A202B012",8,660,1,1,9,29,13,12
"2421","A202B012",9,660,2,1,10,31,15,17
"2422","A202B012",10,660,2,1,10,31,15,17
"2423","A202B012",11,660,1,1,9,29,13,12
"2424","A202B012",12,660,1,1,9,29,13,12
"2425","A203B012",1,3190,4,8,11,38,24,76
"2426","A203B012",2,1665,4,12,11,39,25,108
"2427","A203B012",3,1958,3,1,10,32,16,19
"2428","A203B012",4,1599,3,14,12,39,26,134
"2429","A203B012",5,3936,7,1,10,34,18,22
"2430","A203B012",6,795,5,14,12,41,29,158
"2431","A203B012",7,2876,8,18,13,43,33,245
"2432","A203B012",8,2996,3,12,11,39,25,108
"2433","A203B012",9,3033,6,8,11,39,25,81
"2434","A203B012",10,3412,6,14,12,41,29,158
"2435","A203B012",11,4326,2,12,11,38,24,101
"2436","A203B012",12,4637,2,1,10,31,15,17
"2437","A204B012",1,660,3,8,11,38,24,76
"2438","A204B012",2,660,3,1,10,32,16,19
"2439","A204B012",3,2585,3,1,10,32,16,19
"2440","A204B012",4,1039,1,1,9,29,13,12
"2441","A204B012",5,3074,5,8,11,39,25,81
"2442","A204B012",6,660,1,1,9,29,13,12
"2443","A204B012",7,1393,1,1,9,29,13,12
"2444","A204B012",8,3290,3,14,12,39,26,134
"2445","A204B012",9,660,3,1,10,32,16,19
"2446","A204B012",10,4119,4,12,11,39,25,108
"2447","A204B012",11,660,3,8,11,38,24,76
"2448","A204B012",12,660,1,1,9,29,13,12
"2449","A205B012",1,2363,4,1,10,33,17,20
"2450","A205B012",2,2587,6,12,12,41,29,140
"2451","A205B012",3,3961,7,14,12,42,31,173
"2452","A205B012",4,1956,3,1,10,32,16,19
"2453","A205B012",5,1653,5,1,10,33,17,20
"2454","A205B012",6,4692,4,1,10,33,17,20
"2455","A205B012",7,3236,4,12,11,39,25,108
"2456","A205B012",8,3186,3,1,10,32,16,19
"2457","A205B012",9,660,7,1,10,34,18,22
"2458","A205B012",10,3212,6,1,10,34,18,22
"2459","A205B012",11,660,3,1,10,32,16,19
"2460","A205B012",12,2123,1,1,9,29,13,12
"2461","A206B012",1,4021,2,1,10,31,15,17
"2462","A206B012",2,4309,3,1,10,32,16,19
"2463","A206B012",3,6286,3,1,10,32,16,19
"2464","A206B012",4,4754,6,1,10,34,18,22
"2465","A206B012",5,5947,3,1,10,32,16,19
"2466","A206B012",6,5740,3,1,10,32,16,19
"2467","A206B012",7,5577,5,12,12,40,28,132
"2468","A206B012",8,4623,5,1,10,33,17,20
"2469","A206B012",9,4324,5,1,10,33,17,20
"2470","A206B012",10,6318,6,1,10,34,18,22
"2471","A206B012",11,3699,5,1,10,33,17,20
"2472","A206B012",12,5418,3,1,10,32,16,19
"2473","A207B012",1,660,1,8,10,35,19,51
"2474","A207B012",2,660,5,21,13,42,32,266
"2475","A207B012",3,660,5,16,12,41,29,176
"2476","A207B012",4,660,2,12,11,38,24,101
"2477","A207B012",5,660,5,16,12,41,29,176
"2478","A207B012",6,660,1,14,11,36,21,95
"2479","A207B012",7,660,2,12,11,38,24,101
"2480","A207B012",8,660,2,12,11,38,24,101
"2481","A207B012",9,660,1,1,9,29,13,12
"2482","A207B012",10,660,5,19,12,41,29,205
"2483","A207B012",11,660,1,1,9,29,13,12
"2484","A207B012",12,660,3,12,11,39,25,108
"2485","A208B012",1,660,0,1,9,23,8,6
"2486","A208B012",2,660,0,1,9,23,8,6
"2487","A208B012",3,660,0,1,9,23,8,6
"2488","A208B012",4,660,0,1,9,23,8,6
"2489","A208B012",5,660,0,1,9,23,8,6
"2490","A208B012",6,660,0,1,9,23,8,6
"2491","A208B012",7,660,0,1,9,23,8,6
"2492","A208B012",8,2313,0,1,9,23,8,6
"2493","A208B012",9,660,0,1,9,23,8,6
"2494","A208B012",10,6599,1,1,9,29,13,12
"2495","A208B012",11,3077,0,1,9,23,8,6
"2496","A208B012",12,2301,0,1,9,23,8,6
"2497","A209B012",1,5294,1,1,9,29,13,12
"2498","A209B012",2,1441,3,1,10,32,16,19
"2499","A209B012",3,2193,1,1,9,29,13,12
"2500","A209B012",4,5995,3,1,10,32,16,19
"2501","A209B012",5,5515,3,1,10,32,16,19
"2502","A209B012",6,2574,3,16,12,40,28,166
"2503","A209B012",7,3993,1,1,9,29,13,12
"2504","A209B012",8,3643,3,1,10,32,16,19
"2505","A209B012",9,4157,2,1,10,31,15,17
"2506","A209B012",10,2194,4,1,10,33,17,20
"2507","A209B012",11,2115,1,1,9,29,13,12
"2508","A209B012",12,4542,4,1,10,33,17,20
"2509","A210B012",1,660,1,1,9,29,13,12
"2510","A210B012",2,660,0,1,9,23,8,6
"2511","A210B012",3,660,2,8,11,37,23,70
"2512","A210B012",4,10000,3,14,12,39,26,134
"2513","A210B012",5,10000,4,8,11,38,24,76
"2514","A210B012",6,660,1,1,9,29,13,12
"2515","A210B012",7,10000,1,1,9,29,13,12
"2516","A210B012",8,10000,3,1,10,32,16,19
"2517","A210B012",9,660,4,12,11,39,25,108
"2518","A210B012",10,10000,0,1,9,23,8,6
"2519","A210B012",11,10000,3,14,12,39,26,134
"2520","A210B012",12,660,3,1,10,32,16,19
"2521","A211B012",1,1466,4,1,10,33,17,20
"2522","A211B012",2,961,9,12,12,42,31,153
"2523","A211B012",3,2698,6,8,11,39,25,81
"2524","A211B012",4,2168,9,18,13,43,33,245
"2525","A211B012",5,4744,3,1,10,32,16,19
"2526","A211B012",6,5479,6,1,10,34,18,22
"2527","A211B012",7,3096,6,23,13,43,33,307
"2528","A211B012",8,3339,9,1,11,35,20,29
"2529","A211B012",9,3411,8,12,12,41,29,140
"2530","A211B012",10,4006,9,12,12,42,31,153
"2531","A211B012",11,3868,9,22,13,44,35,319
"2532","A211B012",12,2768,5,1,10,33,17,20
"2533","A212B012",1,2532,2,1,10,31,15,17
"2534","A212B012",2,709,1,1,9,29,13,12
"2535","A212B012",3,689,3,1,10,32,16,19
"2536","A212B012",4,2706,3,1,10,32,16,19
"2537","A212B012",5,1910,4,1,10,33,17,20
"2538","A212B012",6,2105,3,1,10,32,16,19
"2539","A212B012",7,2262,1,1,9,29,13,12
"2540","A212B012",8,1519,3,1,10,32,16,19
"2541","A212B012",9,1214,4,1,10,33,17,20
"2542","A212B012",10,1875,5,1,10,33,17,20
"2543","A212B012",11,677,4,1,10,33,17,20
"2544","A212B012",12,717,2,1,10,31,15,17
"2545","A213B012",1,786,1,1,9,29,13,12
"2546","A213B012",2,660,3,1,10,32,16,19
"2547","A213B012",3,1560,3,1,10,32,16,19
"2548","A213B012",4,1517,4,1,10,33,17,20
"2549","A213B012",5,4179,5,12,12,40,28,132
"2550","A213B012",6,767,3,1,10,32,16,19
"2551","A213B012",7,1334,5,16,12,41,29,176
"2552","A213B012",8,2615,3,1,10,32,16,19
"2553","A213B012",9,1430,3,1,10,32,16,19
"2554","A213B012",10,1606,5,8,11,39,25,81
"2555","A213B012",11,1917,2,1,10,31,15,17
"2556","A213B012",12,1704,3,1,10,32,16,19
"2557","A214B012",1,1765,7,14,12,42,31,173
"2558","A214B012",2,660,5,18,12,41,29,195
"2559","A214B012",3,1765,3,1,10,32,16,19
"2560","A214B012",4,1351,3,1,10,32,16,19
"2561","A214B012",5,660,1,1,9,29,13,12
"2562","A214B012",6,2039,1,1,9,29,13,12
"2563","A214B012",7,660,1,1,9,29,13,12
"2564","A214B012",8,656,2,1,10,31,15,17
"2565","A214B012",9,660,5,12,12,40,28,132
"2566","A214B012",10,1500,3,1,10,32,16,19
"2567","A214B012",11,660,4,18,12,41,29,195
"2568","A214B012",12,2143,5,14,12,41,29,158
"2569","A215B012",1,2866,7,1,10,34,18,22
"2570","A215B012",2,4457,7,16,12,42,31,193
"2571","A215B012",3,4928,3,16,12,40,28,166
"2572","A215B012",4,5406,9,16,12,43,32,204
"2573","A215B012",5,744,5,1,10,33,17,20
"2574","A215B012",6,1477,2,1,10,31,15,17
"2575","A215B012",7,1367,4,18,12,41,29,195
"2576","A215B012",8,660,8,16,12,42,31,193
"2577","A215B012",9,1580,6,12,12,41,29,140
"2578","A215B012",10,660,6,8,11,39,25,81
"2579","A215B012",11,507,5,1,10,33,17,20
"2580","A215B012",12,1741,4,1,10,33,17,20
"2581","A216B012",1,3233,4,22,13,41,30,255
"2582","A216B012",2,3819,3,1,10,32,16,19
"2583","A216B012",3,6219,3,1,10,32,16,19
"2584","A216B012",4,4056,6,1,10,34,18,22
"2585","A216B012",5,4023,4,1,10,33,17,20
"2586","A216B012",6,7954,5,1,10,33,17,20
"2587","A216B012",7,3114,1,1,9,29,13,12
"2588","A216B012",8,1085,4,8,11,38,24,76
"2589","A216B012",9,5088,4,1,10,33,17,20
"2590","A216B012",10,5296,6,8,11,39,25,81
"2591","A216B012",11,2495,2,12,11,38,24,101
"2592","A216B012",12,660,6,1,10,34,18,22
"2593","A217B012",1,1981,4,1,10,33,17,20
"2594","A217B012",2,1712,4,1,10,33,17,20
"2595","A217B012",3,3354,3,1,10,32,16,19
"2596","A217B012",4,1668,3,19,12,40,28,193
"2597","A217B012",5,1780,1,1,9,29,13,12
"2598","A217B012",6,2612,3,1,10,32,16,19
"2599","A217B012",7,3014,5,16,12,41,29,176
"2600","A217B012",8,2687,7,18,12,42,31,214
"2601","A217B012",9,3199,5,23,13,42,32,290
"2602","A217B012",10,2786,6,1,10,34,18,22
"2603","A217B012",11,4739,5,23,13,42,32,290
"2604","A217B012",12,2342,0,1,9,23,8,6
"2605","A218B012",1,3402,3,19,12,40,28,193
"2606","A218B012",2,4267,4,1,10,33,17,20
"2607","A218B012",3,3997,3,12,11,39,25,108
"2608","A218B012",4,3389,5,1,10,33,17,20
"2609","A218B012",5,2615,5,12,12,40,28,132
"2610","A218B012",6,2723,8,14,12,42,31,173
"2611","A218B012",7,3887,8,12,12,41,29,140
"2612","A218B012",8,2733,6,22,13,43,33,294
"2613","A218B012",9,4358,7,14,12,42,31,173
"2614","A218B012",10,3259,7,8,11,40,27,89
"2615","A218B012",11,3703,6,8,11,39,25,81
"2616","A218B012",12,3767,3,1,10,32,16,19
"2617","A219B012",1,660,2,1,10,31,15,17
"2618","A219B012",2,660,1,1,9,29,13,12
"2619","A219B012",3,660,2,1,10,31,15,17
"2620","A219B012",4,660,4,1,10,33,17,20
"2621","A219B012",5,660,2,1,10,31,15,17
"2622","A219B012",6,660,1,1,9,29,13,12
"2623","A219B012",7,660,4,1,10,33,17,20
"2624","A219B012",8,660,1,1,9,29,13,12
"2625","A219B012",9,660,2,1,10,31,15,17
"2626","A219B012",10,660,4,1,10,33,17,20
"2627","A219B012",11,660,3,14,12,39,26,134
"2628","A219B012",12,660,1,1,9,29,13,12
"2629","A220B012",1,660,1,1,9,29,13,12
"2630","A220B012",2,660,0,1,9,23,8,6
"2631","A220B012",3,3024,0,1,9,23,8,6
"2632","A220B012",4,1066,0,1,9,23,8,6
"2633","A220B012",5,742,1,1,9,29,13,12
"2634","A220B012",6,660,1,1,9,29,13,12
"2635","A220B012",7,660,0,1,9,23,8,6
"2636","A220B012",8,472,0,1,9,23,8,6
"2637","A220B012",9,660,2,1,10,31,15,17
"2638","A220B012",10,789,1,1,9,29,13,12
"2639","A220B012",11,1447,0,1,9,23,8,6
"2640","A220B012",12,992,0,1,9,23,8,6
"2641","A221B012",1,376,0,1,9,23,8,6
"2642","A221B012",2,660,1,1,9,29,13,12
"2643","A221B012",3,660,1,1,9,29,13,12
"2644","A221B012",4,660,2,1,10,31,15,17
"2645","A221B012",5,660,1,1,9,29,13,12
"2646","A221B012",6,446,2,1,10,31,15,17
"2647","A221B012",7,1104,0,1,9,23,8,6
"2648","A221B012",8,1150,2,1,10,31,15,17
"2649","A221B012",9,733,1,1,9,29,13,12
"2650","A221B012",10,1705,1,1,9,29,13,12
"2651","A221B012",11,1760,2,1,10,31,15,17
"2652","A221B012",12,2997,0,1,9,23,8,6
"2653","A222B012",1,3905,2,12,11,38,24,101
"2654","A222B012",2,4286,3,16,12,40,28,166
"2655","A222B012",3,3663,0,1,9,23,8,6
"2656","A222B012",4,3895,2,14,11,38,24,114
"2657","A222B012",5,660,1,16,12,37,24,132
"2658","A222B012",6,5756,1,1,9,29,13,12
"2659","A222B012",7,660,1,12,11,36,21,83
"2660","A222B012",8,3014,1,1,9,29,13,12
"2661","A222B012",9,3393,1,1,9,29,13,12
"2662","A222B012",10,4696,0,1,9,23,8,6
"2663","A222B012",11,10000,1,8,10,35,19,51
"2664","A222B012",12,4325,1,1,9,29,13,12
"2665","A223B012",1,4497,7,22,13,43,33,294
"2666","A223B012",2,3946,3,16,12,40,28,166
"2667","A223B012",3,4340,5,19,12,41,29,205
"2668","A223B012",4,4326,6,31,14,44,36,478
"2669","A223B012",5,3037,5,18,12,41,29,195
"2670","A223B012",6,4030,3,12,11,39,25,108
"2671","A223B012",7,4021,5,25,13,42,32,315
"2672","A223B012",8,2524,5,26,13,42,32,327
"2673","A223B012",9,3321,5,14,12,41,29,158
"2674","A223B012",10,6075,7,29,14,44,36,447
"2675","A223B012",11,3535,3,26,13,41,30,300
"2676","A223B012",12,4123,5,1,10,33,17,20
"2677","A224B012",1,5008,7,12,12,41,29,140
"2678","A224B012",2,5618,4,12,11,39,25,108
"2679","A224B012",3,660,1,8,10,35,19,51
"2680","A224B012",4,660,5,12,12,40,28,132
"2681","A224B012",5,4302,3,8,11,38,24,76
"2682","A224B012",6,660,3,8,11,38,24,76
"2683","A224B012",7,3228,4,1,10,33,17,20
"2684","A224B012",8,4139,3,19,12,40,28,193
"2685","A224B012",9,2747,0,1,9,23,8,6
"2686","A224B012",10,5287,5,14,12,41,29,158
"2687","A224B012",11,2077,6,8,11,39,25,81
"2688","A224B012",12,2665,3,12,11,39,25,108
"2689","A225B012",1,731,0,1,9,23,8,6
"2690","A225B012",2,2212,3,1,10,32,16,19
"2691","A225B012",3,660,0,1,9,23,8,6
"2692","A225B012",4,2351,1,1,9,29,13,12
"2693","A225B012",5,1757,1,1,9,29,13,12
"2694","A225B012",6,682,1,1,9,29,13,12
"2695","A225B012",7,1588,3,1,10,32,16,19
"2696","A225B012",8,1260,1,1,9,29,13,12
"2697","A225B012",9,660,3,1,10,32,16,19
"2698","A225B012",10,660,2,1,10,31,15,17
"2699","A225B012",11,2231,0,1,9,23,8,6
"2700","A225B012",12,660,1,1,9,29,13,12
"2701","A226B012",1,660,0,1,9,23,8,6
"2702","A226B012",2,660,0,1,9,23,8,6
"2703","A226B012",3,1292,0,1,9,23,8,6
"2704","A226B012",4,2257,0,1,9,23,8,6
"2705","A226B012",5,1426,0,1,9,23,8,6
"2706","A226B012",6,660,0,1,9,23,8,6
"2707","A226B012",7,660,0,1,9,23,8,6
"2708","A226B012",8,660,0,1,9,23,8,6
"2709","A226B012",9,660,0,1,9,23,8,6
"2710","A226B012",10,1527,0,1,9,23,8,6
"2711","A226B012",11,1231,0,1,9,23,8,6
"2712","A226B012",12,985,0,1,9,23,8,6
"2713","A227B012",1,1712,3,16,12,40,28,166
"2714","A227B012",2,4690,4,12,11,39,25,108
"2715","A227B012",3,2287,2,12,11,38,24,101
"2716","A227B012",4,4501,2,12,11,38,24,101
"2717","A227B012",5,2908,3,14,12,39,26,134
"2718","A227B012",6,5353,1,12,11,36,21,83
"2719","A227B012",7,5220,2,8,11,37,23,70
"2720","A227B012",8,4054,4,18,12,41,29,195
"2721","A227B012",9,4465,3,16,12,40,28,166
"2722","A227B012",10,4472,4,19,12,41,29,205
"2723","A227B012",11,4696,4,8,11,38,24,76
"2724","A227B012",12,3357,1,8,10,35,19,51
"2725","A228B012",1,5777,1,1,9,29,13,12
"2726","A228B012",2,660,1,1,9,29,13,12
"2727","A228B012",3,5570,0,1,9,23,8,6
"2728","A228B012",4,6079,1,1,9,29,13,12
"2729","A228B012",5,660,0,1,9,23,8,6
"2730","A228B012",6,660,1,1,9,29,13,12
"2731","A228B012",7,660,0,1,9,23,8,6
"2732","A228B012",8,660,0,1,9,23,8,6
"2733","A228B012",9,660,0,1,9,23,8,6
"2734","A228B012",10,660,1,1,9,29,13,12
"2735","A228B012",11,660,1,1,9,29,13,12
"2736","A228B012",12,660,1,1,9,29,13,12
"2737","A229B012",1,3911,0,1,9,23,8,6
"2738","A229B012",2,660,0,1,9,23,8,6
"2739","A229B012",3,957,1,19,12,37,24,153
"2740","A229B012",4,3476,1,1,9,29,13,12
"2741","A229B012",5,616,0,1,9,23,8,6
"2742","A229B012",6,9071,0,1,9,23,8,6
"2743","A229B012",7,1494,0,1,9,23,8,6
"2744","A229B012",8,642,0,1,9,23,8,6
"2745","A229B012",9,1601,0,1,9,23,8,6
"2746","A229B012",10,7908,0,1,9,23,8,6
"2747","A229B012",11,3026,1,1,9,29,13,12
"2748","A229B012",12,1947,0,1,9,23,8,6
"2749","A230B012",1,727,1,1,9,29,13,12
"2750","A230B012",2,4570,1,1,9,29,13,12
"2751","A230B012",3,1011,0,1,9,23,8,6
"2752","A230B012",4,704,3,1,10,32,16,19
"2753","A230B012",5,3133,1,1,9,29,13,12
"2754","A230B012",6,660,2,1,10,31,15,17
"2755","A230B012",7,660,0,1,9,23,8,6
"2756","A230B012",8,1513,1,1,9,29,13,12
"2757","A230B012",9,2071,0,1,9,23,8,6
"2758","A230B012",10,4942,0,1,9,23,8,6
"2759","A230B012",11,673,0,1,9,23,8,6
"2760","A230B012",12,1104,2,1,10,31,15,17
"2761","A231B012",1,660,7,16,12,42,31,193
"2762","A231B012",2,3533,5,1,10,33,17,20
"2763","A231B012",3,5813,5,12,12,40,28,132
"2764","A231B012",4,3398,6,12,12,41,29,140
"2765","A231B012",5,5101,3,1,10,32,16,19
"2766","A231B012",6,5438,5,1,10,33,17,20
"2767","A231B012",7,4494,7,18,12,42,31,214
"2768","A231B012",8,2498,7,1,10,34,18,22
"2769","A231B012",9,660,3,8,11,38,24,76
"2770","A231B012",10,4171,6,1,10,34,18,22
"2771","A231B012",11,5460,2,1,10,31,15,17
"2772","A231B012",12,2112,4,1,10,33,17,20
"2773","A232B012",1,660,3,1,10,32,16,19
"2774","A232B012",2,660,1,1,9,29,13,12
"2775","A232B012",3,660,2,1,10,31,15,17
"2776","A232B012",4,660,0,1,9,23,8,6
"2777","A232B012",5,4866,5,1,10,33,17,20
"2778","A232B012",6,660,1,1,9,29,13,12
"2779","A232B012",7,660,2,1,10,31,15,17
"2780","A232B012",8,660,1,1,9,29,13,12
"2781","A232B012",9,660,3,1,10,32,16,19
"2782","A232B012",10,5557,3,1,10,32,16,19
"2783","A232B012",11,660,2,1,10,31,15,17
"2784","A232B012",12,660,1,1,9,29,13,12
"2785","A233B012",1,660,1,1,9,29,13,12
"2786","A233B012",2,660,1,8,10,35,19,51
"2787","A233B012",3,660,0,1,9,23,8,6
"2788","A233B012",4,660,0,1,9,23,8,6
"2789","A233B012",5,660,0,1,9,23,8,6
"2790","A233B012",6,660,0,1,9,23,8,6
"2791","A233B012",7,660,0,1,9,23,8,6
"2792","A233B012",8,660,0,1,9,23,8,6
"2793","A233B012",9,660,3,1,10,32,16,19
"2794","A233B012",10,660,3,1,10,32,16,19
"2795","A233B012",11,660,1,1,9,29,13,12
"2796","A233B012",12,660,1,1,9,29,13,12
"2797","A234B012",1,2745,2,1,10,31,15,17
"2798","A234B012",2,5309,2,12,11,38,24,101
"2799","A234B012",3,6129,3,12,11,39,25,108
"2800","A234B012",4,6399,5,1,10,33,17,20
"2801","A234B012",5,5454,3,1,10,32,16,19
"2802","A234B012",6,2651,2,1,10,31,15,17
"2803","A234B012",7,6520,3,12,11,39,25,108
"2804","A234B012",8,6565,1,1,9,29,13,12
"2805","A234B012",9,5302,1,1,9,29,13,12
"2806","A234B012",10,6534,1,1,9,29,13,12
"2807","A234B012",11,4733,5,16,12,41,29,176
"2808","A234B012",12,4244,3,1,10,32,16,19
"2809","A235B012",1,660,0,1,9,23,8,6
"2810","A235B012",2,1385,1,1,9,29,13,12
"2811","A235B012",3,660,0,1,9,23,8,6
"2812","A235B012",4,1367,1,1,9,29,13,12
"2813","A235B012",5,660,0,1,9,23,8,6
"2814","A235B012",6,1318,1,1,9,29,13,12
"2815","A235B012",7,1007,0,1,9,23,8,6
"2816","A235B012",8,778,1,1,9,29,13,12
"2817","A235B012",9,660,1,1,9,29,13,12
"2818","A235B012",10,1673,1,1,9,29,13,12
"2819","A235B012",11,685,0,1,9,23,8,6
"2820","A235B012",12,466,0,1,9,23,8,6
"2821","A236B012",1,2886,1,14,11,36,21,95
"2822","A236B012",2,6742,3,16,12,40,28,166
"2823","A236B012",3,6127,0,1,9,23,8,6
"2824","A236B012",4,2470,1,18,12,37,24,146
"2825","A236B012",5,5687,2,18,12,39,26,167
"2826","A236B012",6,6070,1,1,9,29,13,12
"2827","A236B012",7,5124,2,12,11,38,24,101
"2828","A236B012",8,6610,1,1,9,29,13,12
"2829","A236B012",9,7595,2,12,11,38,24,101
"2830","A236B012",10,2197,3,16,12,40,28,166
"2831","A236B012",11,5920,1,1,9,29,13,12
"2832","A236B012",12,7361,1,1,9,29,13,12
"2833","A237B012",1,660,0,1,9,23,8,6
"2834","A237B012",2,660,0,1,9,23,8,6
"2835","A237B012",3,660,0,1,9,23,8,6
"2836","A237B012",4,660,0,1,9,23,8,6
"2837","A237B012",5,660,0,1,9,23,8,6
"2838","A237B012",6,660,0,1,9,23,8,6
"2839","A237B012",7,660,0,1,9,23,8,6
"2840","A237B012",8,660,0,1,9,23,8,6
"2841","A237B012",9,10000,0,1,9,23,8,6
"2842","A237B012",10,5748,0,1,9,23,8,6
"2843","A237B012",11,660,0,1,9,23,8,6
"2844","A237B012",12,660,0,1,9,23,8,6
"2845","A238B012",1,7088,0,1,9,23,8,6
"2846","A238B012",2,5514,0,1,9,23,8,6
"2847","A238B012",3,7949,0,1,9,23,8,6
"2848","A238B012",4,5755,0,1,9,23,8,6
"2849","A238B012",5,7581,3,1,10,32,16,19
"2850","A238B012",6,7316,3,1,10,32,16,19
"2851","A238B012",7,6745,3,1,10,32,16,19
"2852","A238B012",8,7122,3,1,10,32,16,19
"2853","A238B012",9,7838,1,1,9,29,13,12
"2854","A238B012",10,7052,3,1,10,32,16,19
"2855","A238B012",11,6661,0,1,9,23,8,6
"2856","A238B012",12,8057,0,1,9,23,8,6
"2857","A239B012",1,660,0,1,9,23,8,6
"2858","A239B012",2,660,0,1,9,23,8,6
"2859","A239B012",3,660,0,1,9,23,8,6
"2860","A239B012",4,660,1,1,9,29,13,12
"2861","A239B012",5,660,0,1,9,23,8,6
"2862","A239B012",6,660,0,1,9,23,8,6
"2863","A239B012",7,660,0,1,9,23,8,6
"2864","A239B012",8,660,1,1,9,29,13,12
"2865","A239B012",9,660,0,1,9,23,8,6
"2866","A239B012",10,660,1,1,9,29,13,12
"2867","A239B012",11,660,0,1,9,23,8,6
"2868","A239B012",12,660,0,1,9,23,8,6
"2869","A240B012",1,766,3,12,11,39,25,108
"2870","A240B012",2,1813,4,12,11,39,25,108
"2871","A240B012",3,1076,1,1,9,29,13,12
"2872","A240B012",4,3915,5,1,10,33,17,20
"2873","A240B012",5,2015,7,8,11,40,27,89
"2874","A240B012",6,1680,2,8,11,37,23,70
"2875","A240B012",7,5477,7,8,11,40,27,89
"2876","A240B012",8,2601,5,8,11,39,25,81
"2877","A240B012",9,3646,5,8,11,39,25,81
"2878","A240B012",10,1257,7,14,12,42,31,173
"2879","A240B012",11,3302,7,14,12,42,31,173
"2880","A240B012",12,2289,1,12,11,36,21,83
"2881","A241B012",1,660,1,1,9,29,13,12
"2882","A241B012",2,660,1,1,9,29,13,12
"2883","A241B012",3,660,2,1,10,31,15,17
"2884","A241B012",4,660,3,1,10,32,16,19
"2885","A241B012",5,660,2,1,10,31,15,17
"2886","A241B012",6,660,0,1,9,23,8,6
"2887","A241B012",7,660,1,1,9,29,13,12
"2888","A241B012",8,660,1,1,9,29,13,12
"2889","A241B012",9,660,0,1,9,23,8,6
"2890","A241B012",10,660,2,1,10,31,15,17
"2891","A241B012",11,660,1,1,9,29,13,12
"2892","A241B012",12,660,2,1,10,31,15,17
"2893","A242B012",1,660,1,12,11,36,21,83
"2894","A242B012",2,660,1,1,9,29,13,12
"2895","A242B012",3,660,1,1,9,29,13,12
"2896","A242B012",4,3114,1,1,9,29,13,12
"2897","A242B012",5,1691,1,8,10,35,19,51
"2898","A242B012",6,1168,0,1,9,23,8,6
"2899","A242B012",7,3965,1,1,9,29,13,12
"2900","A242B012",8,1376,3,1,10,32,16,19
"2901","A242B012",9,1644,3,1,10,32,16,19
"2902","A242B012",10,5282,3,12,11,39,25,108
"2903","A242B012",11,616,0,1,9,23,8,6
"2904","A242B012",12,1143,0,1,9,23,8,6
"2905","A243B012",1,672,4,1,10,33,17,20
"2906","A243B012",2,1227,3,1,10,32,16,19
"2907","A243B012",3,1672,3,1,10,32,16,19
"2908","A243B012",4,1309,5,19,12,41,29,205
"2909","A243B012",5,4550,0,1,9,23,8,6
"2910","A243B012",6,5037,0,1,9,23,8,6
"2911","A243B012",7,660,2,18,12,39,26,167
"2912","A243B012",8,1503,3,22,12,41,29,236
"2913","A243B012",9,2629,4,1,10,33,17,20
"2914","A243B012",10,660,3,14,12,39,26,134
"2915","A243B012",11,660,1,1,9,29,13,12
"2916","A243B012",12,3190,2,12,11,38,24,101
"2917","A244B012",1,4145,0,1,9,23,8,6
"2918","A244B012",2,4514,0,1,9,23,8,6
"2919","A244B012",3,6406,2,1,10,31,15,17
"2920","A244B012",4,4912,0,1,9,23,8,6
"2921","A244B012",5,4216,1,21,12,38,25,180
"2922","A244B012",6,4926,1,19,12,37,24,153
"2923","A244B012",7,4310,3,1,10,32,16,19
"2924","A244B012",8,4805,0,1,9,23,8,6
"2925","A244B012",9,4817,3,25,13,41,30,288
"2926","A244B012",10,3505,0,1,9,23,8,6
"2927","A244B012",11,6564,1,1,9,29,13,12
"2928","A244B012",12,6291,1,16,12,37,24,132
"2929","A245B012",1,660,0,1,9,23,8,6
"2930","A245B012",2,660,0,1,9,23,8,6
"2931","A245B012",3,660,0,1,9,23,8,6
"2932","A245B012",4,660,0,1,9,23,8,6
"2933","A245B012",5,660,0,1,9,23,8,6
"2934","A245B012",6,660,0,1,9,23,8,6
"2935","A245B012",7,660,0,1,9,23,8,6
"2936","A245B012",8,660,1,1,9,29,13,12
